OCC_DOW,OCC_HOUR,LONG_WGS84,LAT_WGS84
Thursday,13,-79.2827610990637,43.7279399408114
Thursday,23,-79.5132172795793,43.7393831786129
Friday,6,-79.387403991553,43.6700933291411
Friday,14,-79.5305500235948,43.6467671524556
Friday,14,-79.5072211172202,43.7154502079199
Friday,22,-79.3907926370796,43.6491251822183
Friday,17,-79.4192322433239,43.6854041273079
Friday,18,-79.1467255833283,43.7778651033198
Friday,17,-79.2591698455305,43.7784380272832
Tuesday,11,-79.4198353120378,43.6545172723525
Thursday,20,-79.5136815412583,43.7412339049138
Thursday,10,-79.3285131144394,43.7412160143768
Friday,3,-79.2515778153665,43.7474638256844
Thursday,18,-79.2970682530358,43.6982404719964
Friday,8,-79.4343097705351,43.657116427229
Friday,9,-79.1994694617109,43.7654409396202
Friday,12,-79.3457948187012,43.7036843035894
Friday,20,-79.436198127931,43.6445821097821
Thursday,12,-79.3267850625565,43.8131192147503
Thursday,0,-79.2139139366206,43.8004178534033
Friday,9,-79.1409131272399,43.7896541496107
Friday,13,-79.5349923856238,43.589078862724
Friday,13,-79.3023556301652,43.8084544362939
Friday,8,-79.4498904904092,43.7819182985912
Friday,14,-79.3824211080824,43.6517547739066
Friday,20,-79.436198127931,43.6445821097821
Friday,14,-79.2171221901143,43.8148565942022
Friday,14,-79.5325642766034,43.6455693205481
Friday,15,-79.3030323594479,43.8072188458397
Friday,11,-79.5045125010027,43.7663648367339
Friday,11,-79.3732508960114,43.6537228798436
Friday,20,-79.4211869958526,43.7091473924743
Tuesday,22,-79.6007367875979,43.7318266241219
Tuesday,11,-79.4224066263982,43.6434853629606
Saturday,15,-79.4717863218077,43.6521221882884
Saturday,13,-79.2298309373536,43.7318061644635
Saturday,14,-79.2447173331891,43.7447829503203
Saturday,15,-79.1741071032976,43.7888615962684
Saturday,17,-79.4832627890224,43.6934027211425
Saturday,18,-79.4416157303415,43.6865016640456
Saturday,19,-79.4007287719192,43.6732664266042
Saturday,19,-79.3906540448196,43.7096093713811
Saturday,19,-79.3863211158603,43.7591177146896
Saturday,20,-79.3809227673582,43.6563225842995
Saturday,20,-79.4109938017319,43.763979454295
Saturday,21,-79.4150152099471,43.6414309500358
Saturday,22,-79.516291087457,43.6195000286369
Saturday,23,-79.4151696707657,43.6783366601098
Monday,18,-79.4936768416318,43.7652653680374
Monday,2,-79.4006330754994,43.6457274824645
Monday,0,-79.3998328274174,43.6675106941414
Wednesday,18,-79.4207685852924,43.7272848560336
Saturday,14,-79.5279971214067,43.667123246638
Saturday,19,-79.3965189522003,43.7767211914666
Saturday,19,-79.3965189522003,43.7767211914666
Thursday,4,-79.372204613511,43.6676287581867
Thursday,15,-79.3892862437008,43.77529627204
Friday,11,-79.3387781082642,43.7005846893668
Friday,12,-79.490078315396,43.7598222750365
Saturday,0,-79.5640697621244,43.7561166424052
Friday,22,-79.3451919635408,43.6670888371228
Friday,0,-79.4345960655955,43.7312222222706
Saturday,0,-79.5137965538313,43.7198240863369
Saturday,0,-79.5137965538313,43.7198240863369
Saturday,1,-79.5838034908652,43.746808096245
Saturday,1,-79.5838034908652,43.746808096245
Saturday,15,-79.4717863218077,43.6521221882884
Saturday,16,-79.3840568644154,43.6564295465581
Saturday,19,-79.3965189522003,43.7767211914666
Saturday,19,-79.2320525500879,43.7430322050439
Saturday,20,-79.4109938017319,43.763979454295
Saturday,21,-79.3562938883475,43.6859730526078
Saturday,21,-79.3562938883475,43.6859730526078
Saturday,22,-79.5177712679938,43.7590098266466
Saturday,22,-79.516291087457,43.6195000286369
Saturday,23,-79.4831639151565,43.7311463598751
Friday,11,-79.3387781082642,43.7005846893668
Friday,14,-79.4098585556928,43.7013108913328
Friday,17,-79.3749430758467,43.6511794364646
Friday,20,-79.3751598017158,43.65035622872
Wednesday,2,-79.4198353120378,43.6545172723525
Friday,20,-79.4194189746475,43.795470736134
Friday,21,-79.2703892515397,43.8071808179405
Saturday,0,-79.3844122111143,43.657301606922
Saturday,0,-79.5161975699883,43.7001519748185
Saturday,0,-79.1848784517809,43.7648618247711
Saturday,1,-79.5586453458652,43.6942434437091
Saturday,2,-79.2421668035267,43.7902175696169
Saturday,3,-79.2827180429544,43.7778723206886
Saturday,3,-79.4243717121115,43.6430904935812
Saturday,4,-79.3751739102243,43.6483385603406
Saturday,10,-79.4491426619532,43.6660242889734
Wednesday,20,-79.4231845881804,43.7047066619116
Saturday,11,-79.3737742834019,43.6672891526494
Saturday,12,-79.5097767709609,43.7604536720219
Saturday,12,-79.5371501875485,43.7414107446047
Saturday,12,-79.3807554676371,43.6521200974952
Saturday,12,-79.4489693200836,43.7174898288382
Saturday,13,-79.499583901186,43.6190571441966
Sunday,14,-79.3809227673582,43.6563225842995
Friday,20,-79.4498904904092,43.7819182985912
Friday,20,-79.4498904904092,43.7819182985912
Sunday,0,-79.3162664213985,43.824931929618
Sunday,0,-79.1932916432576,43.7632032663556
Sunday,0,-79.1932916432576,43.7632032663556
Sunday,2,-79.3808065585335,43.6498865241802
Sunday,2,-79.3808065585335,43.6498865241802
Sunday,17,-79.3497639029313,43.800364730839
Sunday,17,-79.5336875733845,43.7135982059922
Sunday,18,-79.4324420106639,43.6396858626243
Sunday,18,-79.4324420106639,43.6396858626243
Sunday,18,-79.2768232197075,43.7329873009003
Sunday,19,-79.2146396648288,43.8249063326579
Sunday,19,-79.2146396648288,43.8249063326579
Sunday,22,-79.2855494976541,43.7688947919147
Sunday,22,-79.3387781082642,43.7005846893668
Sunday,3,-79.4058700043331,43.6586643854624
Sunday,23,-79.4312548827702,43.7257885039585
Sunday,13,-79.4019670633149,43.762488998841
Saturday,12,-79.4511372522027,43.6979105918979
Sunday,3,-79.5053413518335,43.7084083804303
Friday,9,-79.4659390773032,43.6609806558183
Saturday,13,-79.4754564823471,43.6972307627389
Sunday,10,-79.4849981076691,43.6448454680575
Saturday,11,-79.3974718369136,43.6458837443056
Sunday,8,-79.4975042979642,43.6178284407107
Sunday,8,-79.1880739975143,43.7672636737577
Sunday,6,-79.3331655561643,43.7604327097675
Sunday,5,-79.3723862579924,43.6581644029417
Saturday,1,-79.2553930046026,43.748300183061
Sunday,4,-79.2613278660981,43.7700591904307
Sunday,8,-79.4975042979642,43.6178284407107
Sunday,9,-79.4630465373074,43.6735298546348
Sunday,12,-79.2799306221124,43.6873800369844
Sunday,12,-79.4892297134575,43.6164554596011
Sunday,12,-79.3045043319679,43.7291847574024
Sunday,13,-79.4111526044174,43.7623459810031
Sunday,14,-79.2992589199317,43.6892702213846
Sunday,14,-79.3143621272711,43.682570218243
Sunday,14,-79.3854596988704,43.639022946286
Sunday,11,-79.4498904904092,43.7819182985912
Saturday,11,-79.3797113523631,43.7196302276107
Sunday,15,-79.5077546053165,43.6481628645421
Sunday,4,-79.2253210775727,43.7598165487073
Sunday,3,-79.4014613641002,43.7525141836651
Sunday,13,-79.4665997435213,43.7114762414555
Sunday,14,-79.3854596988704,43.639022946286
Sunday,14,-79.3809227673582,43.6563225842995
Sunday,3,-79.2742606331701,43.6986535596345
Sunday,3,-79.4008354223226,43.7077541462653
Sunday,11,-79.4353621706088,43.6598775908556
Sunday,17,-79.3954319485713,43.6718952285541
Sunday,17,-79.3497639029313,43.800364730839
Sunday,2,-79.3934808789148,43.6591937445611
Sunday,0,-79.3996730325464,43.6480613567407
Sunday,18,-79.4366322966871,43.7664103387635
Sunday,18,-79.4355443960239,43.6446644380459
Sunday,19,-79.2146396648288,43.8249063326579
Sunday,19,-79.174073010576,43.7652549452296
Sunday,0,-79.3768506582265,43.6723523758668
Sunday,23,-79.5650811499147,43.7489947085797
Sunday,0,-79.5000142542652,43.6072996998469
Sunday,2,-79.4074694502635,43.665908413264
Sunday,0,-79.5132172795793,43.7393831786129
Sunday,2,-79.5272716428559,43.6503848560257
Sunday,0,-79.3638187243732,43.7922226061642
Sunday,12,-79.3934572510781,43.6488256021213
Sunday,2,-79.3808065585335,43.6498865241802
Monday,18,-79.4540152318331,43.7886894425591
Sunday,2,-79.449332830883,43.6958917298776
Sunday,2,-79.3667294925573,43.653926679377
Sunday,15,-79.5077546053165,43.6481628645421
Saturday,4,-79.5994154941656,43.686552016748
Sunday,17,-79.3202974528938,43.6753310564194
Sunday,17,-79.3954319485713,43.6718952285541
Saturday,18,-79.2202007722526,43.735932947054
Thursday,12,-79.3509409884336,43.662781424295
Monday,19,-79.3742857330396,43.6534957834502
Monday,20,-79.2855494976541,43.7688947919147
Monday,20,-79.5152277778151,43.7681488158175
Monday,20,-79.3733392970859,43.6604203469889
Monday,21,-79.512068089938,43.7565888716198
Monday,22,-79.3735615494499,43.6609365152246
Monday,22,-79.319976568464,43.761859920797
Monday,22,-79.2150468240477,43.8075223231544
Monday,22,-79.398993778189,43.709577153667
Monday,22,-79.4519148785608,43.752682164757
Monday,15,-79.2917065444059,43.6957105290905
Tuesday,12,-79.5026285836511,43.6263300895265
Thursday,12,-79.3682583136433,43.6512714562133
Monday,11,-79.2240530259325,43.7556730300707
Monday,13,-79.3783136681306,43.656256404387
Thursday,13,-79.2737181659886,43.7375718011186
Monday,9,-79.3025420309414,43.7120340253919
Monday,15,-79.4089563036658,43.656223799825
Monday,15,-79.4089563036658,43.656223799825
Saturday,16,-79.3975743562523,43.7793094215696
Monday,8,-79.4700488947641,43.6845511908252
Monday,0,-79.4490034401701,43.6656686196872
Monday,18,-79.5086306290584,43.7209091805647
Wednesday,12,-79.3302455262774,43.7151492078109
Monday,13,-79.3314028565531,43.7183540889318
Wednesday,13,-79.2099616012421,43.7449143434885
Tuesday,15,-79.3673584836724,43.7708438900091
Thursday,17,-79.4505049419549,43.7206552975506
Tuesday,21,-79.603911553626,43.7436341854836
Sunday,1,-79.2870382011893,43.674653632696
Monday,14,-79.3472262831414,43.7617456837928
Friday,23,-79.4720448159444,43.6965699979803
Wednesday,2,-79.366949493669,43.6564938088315
Monday,11,-79.3047080763854,43.7816358001367
Monday,11,-79.2587661154109,43.7732328616802
Sunday,18,-79.4416983247728,43.7685642586215
Sunday,18,-79.2049183680797,43.8181438701096
Monday,12,-79.19071747926,43.7736169793557
Monday,12,-79.387862832606,43.6728676683215
Monday,12,-79.5272349312479,43.5949071758332
Monday,12,-79.2543315569152,43.6991245462813
Monday,13,-79.3165875316241,43.7538482287332
Monday,14,-79.3569551327217,43.6628209427675
Saturday,16,-79.3975743562523,43.7793094215696
Monday,14,-79.5051940292794,43.6034996822507
Monday,14,-79.3799703459631,43.6540566122559
Monday,16,-79.2520478488261,43.7358438385763
Monday,1,-79.5033854470216,43.7697833573235
Monday,2,-79.4006330754994,43.6457274824645
Monday,5,-79.2049723490538,43.782595134788
Monday,5,-79.3029719698582,43.7228497666776
Monday,7,-79.3783727957526,43.7688297380767
Monday,7,-79.5077917020304,43.6595467151272
Monday,8,-79.2543315569152,43.6991245462813
Monday,9,-79.3540858551809,43.7799383083963
Monday,10,-79.3632294748789,43.7834579818532
Monday,16,-79.230678232043,43.773493146563
Monday,16,-79.5089333545418,43.7645363021913
Monday,17,-79.2945172480846,43.7104519240175
Monday,17,-79.4562728901238,43.6714688859944
Monday,18,-79.187774928079,43.7726951284169
Monday,18,-79.3034674372751,43.7266805592904
Monday,18,-79.388626307261,43.7460696393337
Monday,5,-79.2049723490538,43.782595134788
Monday,8,-79.2543315569152,43.6991245462813
Monday,19,-79.5034838245895,43.6638838620716
Monday,19,-79.3106550449996,43.7083388958233
Monday,19,-79.4332797189222,43.6377371127559
Tuesday,21,-79.4093152908212,43.6655189376471
Tuesday,18,-79.5104223788272,43.7247661369879
Friday,12,-79.3417165018159,43.7663583402787
Tuesday,8,-79.3280818951928,43.715606982792
Tuesday,21,-79.3552626508082,43.6885410843498
Tuesday,17,-79.2498499164554,43.772519376984
Tuesday,17,-79.2498499164554,43.772519376984
Tuesday,22,-79.4159980347347,43.7816314770614
Tuesday,17,-79.2498499164554,43.772519376984
Tuesday,15,-79.3717382557243,43.666506262949
Friday,12,-79.293608538626,43.7673129221701
Tuesday,2,-79.3772108676691,43.6635929654536
Tuesday,4,-79.5244819128998,43.6794620173307
Tuesday,1,-79.5521527103772,43.6957901151103
Tuesday,0,-79.237782252745,43.7378124412608
Sunday,14,-79.4807211141093,43.7205090361602
Tuesday,18,-79.1872179306654,43.7532566560014
Thursday,14,-79.4898842967307,43.6120988783724
Tuesday,20,-79.4056412601315,43.7765243454189
Tuesday,20,-79.5056777535749,43.6911749555636
Tuesday,20,-79.3645428963504,43.7919874012724
Monday,16,-79.2403600096508,43.7182202375458
Tuesday,8,-79.3758959489876,43.6604331970742
Tuesday,21,-79.1958254898401,43.7482749093607
Tuesday,21,-79.272404818288,43.7124353296038
Tuesday,22,-79.3331655561643,43.7604327097675
Monday,16,-79.3736998787598,43.6528570317379
Tuesday,22,-79.3709104382688,43.6679024029086
Tuesday,2,-79.4415613945824,43.6366325429119
Tuesday,17,-79.4981866579784,43.7654725469959
Tuesday,17,-79.4981866579784,43.7654725469959
Tuesday,16,-79.2591698455305,43.7784380272832
Monday,19,-79.4709715674252,43.6424940724887
Thursday,23,-79.2450577869203,43.7432240620235
Tuesday,15,-79.2150468240477,43.8075223231544
Tuesday,16,-79.3785319118802,43.6598517060853
Tuesday,15,-79.5933131615255,43.7417790265677
Tuesday,21,-79.5885084000835,43.644691823818
Monday,21,-79.5425145548418,43.675635201641
Tuesday,14,-79.4000447693798,43.657942328911
Monday,22,-79.2782667921568,43.6990315214226
Monday,22,-79.5244819128998,43.6794620173307
Tuesday,22,-79.4159980347347,43.7816314770614
Tuesday,13,-79.5684304633188,43.6757066651642
Tuesday,13,-79.5684304633188,43.6757066651642
Tuesday,22,-79.4159980347347,43.7816314770614
Monday,23,-79.385048112432,43.6660574834816
Tuesday,18,-79.2859294020715,43.7158816932627
Tuesday,1,-79.3720667143149,43.7120894656731
Tuesday,18,-79.2543981238026,43.7616017884521
Tuesday,2,-79.4149806617625,43.7857823807267
Tuesday,2,-79.3898979419703,43.6778473517882
Tuesday,2,-79.4415613945824,43.6366325429119
Tuesday,3,-79.3948306365259,43.6750787185377
Tuesday,4,-79.5266755798674,43.60585654069
Tuesday,5,-79.4178198367397,43.7889716755476
Tuesday,5,-79.2760469763623,43.7859220858766
Tuesday,8,-79.4056412601315,43.7765243454189
Tuesday,19,-79.4466835003868,43.7487448332484
Tuesday,19,-79.5200626001647,43.6920569525492
Tuesday,10,-79.3484552813837,43.6586746356382
Tuesday,10,-79.3181607578945,43.7645090379191
Tuesday,22,-79.4159980347347,43.7816314770614
Tuesday,11,-79.4669241544867,43.7688459756394
Tuesday,19,-79.196216830598,43.7866207023673
Tuesday,22,-79.4159980347347,43.7816314770614
Tuesday,13,-79.5684304633188,43.6757066651642
Tuesday,19,-79.4332797189222,43.6377371127559
Tuesday,12,-79.2543315569152,43.6991245462813
Tuesday,22,-79.4159980347347,43.7816314770614
Tuesday,12,-79.4473715895742,43.6886056434216
Tuesday,16,-79.5177712679938,43.7590098266466
Tuesday,12,-79.323226052453,43.6838945805301
Tuesday,13,-79.454178065035,43.6913193437972
Tuesday,12,-79.4086771867032,43.6656704082858
Thursday,11,-79.3909951783723,43.6560292957943
Tuesday,13,-79.5684304633188,43.6757066651642
Tuesday,14,-79.1740333794421,43.7613933196769
Tuesday,1,-79.5521527103772,43.6957901151103
Tuesday,11,-79.3436219446817,43.7074670972552
Tuesday,11,-79.3436219446817,43.7074670972552
Tuesday,9,-79.2528979818121,43.7514663782763
Friday,11,-79.3132704134742,43.6914843465195
Tuesday,17,-79.4981866579784,43.7654725469959
Tuesday,17,-79.2183105364279,43.745298706611
Tuesday,22,-79.4709715674252,43.6424940724887
Tuesday,16,-79.3785319118802,43.6598517060853
Tuesday,16,-79.3093448506912,43.7409129355391
Friday,10,-79.5864777701633,43.6971010944692
Thursday,15,-79.312081796601,43.6785070489041
Tuesday,8,-79.3758959489876,43.6604331970742
Tuesday,9,-79.5037630040119,43.7652441793994
Wednesday,9,-79.3689248927305,43.7939614977648
Wednesday,21,-79.2937106498787,43.7957662290624
Wednesday,2,-79.5275468485459,43.6227936941362
Wednesday,15,-79.1679505971775,43.8026510296514
Tuesday,21,-79.2535462873403,43.7743904160838
Tuesday,19,-79.2852076223566,43.7682528887398
Tuesday,23,-79.2873449823128,43.7698080013645
Friday,23,-79.5769075021983,43.6339711385121
Wednesday,15,-79.4706412866415,43.6378719440916
Wednesday,21,-79.2937106498787,43.7957662290624
Wednesday,21,-79.2937106498787,43.7957662290624
Wednesday,19,-79.2392943281095,43.7405839694138
Wednesday,19,-79.2392943281095,43.7405839694138
Wednesday,17,-79.3837625531538,43.6557097782262
Wednesday,16,-79.264087013529,43.7458248155202
Wednesday,16,-79.264087013529,43.7458248155202
Wednesday,16,-79.3817146126638,43.6518875805531
Wednesday,16,-79.3817146126638,43.6518875805531
Wednesday,15,-79.4706412866415,43.6378719440916
Wednesday,15,-79.4706412866415,43.6378719440916
Wednesday,15,-79.470300205173,43.6822182145549
Wednesday,15,-79.3598214107523,43.7145978219767
Wednesday,15,-79.4058700043331,43.6586643854624
Wednesday,14,-79.4182977775991,43.6831613349499
Wednesday,14,-79.1943527982886,43.789271247993
Wednesday,14,-79.4711203228007,43.6717753199974
Wednesday,14,-79.4285955763424,43.7141977672723
Wednesday,13,-79.3845922472876,43.6649310996906
Wednesday,13,-79.319890083385,43.8105719364951
Wednesday,13,-79.3532122130072,43.6697006707834
Wednesday,13,-79.3680653830907,43.6999218897075
Wednesday,12,-79.530854132553,43.6918629680976
Wednesday,12,-79.1566984356011,43.8014713422345
Wednesday,12,-79.3405934450285,43.6622758164497
Wednesday,12,-79.272170601046,43.7031892105289
Wednesday,14,-79.2201173538611,43.7703818900863
Wednesday,14,-79.2201173538611,43.7703818900863
Wednesday,11,-79.6200785511093,43.7229818997022
Wednesday,10,-79.3757700391722,43.6531624023578
Wednesday,10,-79.3635425030807,43.6613680762624
Wednesday,10,-79.5002621390247,43.7754324122809
Wednesday,10,-79.4658688682456,43.6903669482876
Wednesday,9,-79.4155740411177,43.7797628753972
Wednesday,9,-79.3864422203223,43.65337095647
Wednesday,9,-79.5870958115014,43.7484828186399
Tuesday,22,-79.1990769451561,43.800274328296
Wednesday,8,-79.5041395983884,43.6010004171312
Sunday,5,-79.3671248550403,43.6486625827505
Saturday,0,-79.49059942358,43.6382659079275
Wednesday,12,-79.4889771434969,43.6977066211861
Thursday,19,-79.237266351922,43.7412264948632
Wednesday,7,-79.2209211506047,43.8055731834618
